date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:26:26	12924/12924	---M--	200	added ('OK')	text/html	etag:%22f839e50a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:26	12938/12938	---M--	200	added ('OK')	text/html	etag:%2235498551a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:27	12928/12928	---M--	200	added ('OK')	text/html	etag:%22ee47a451a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:27	12894/12894	---M--	200	added ('OK')	text/html	etag:%224a9c551a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:28	12928/12928	---M--	200	added ('OK')	text/html	etag:%221aae751a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:28	12930/12930	---M--	200	added ('OK')	text/html	etag:%22306b852a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:29	12835/12835	---M--	200	added ('OK')	text/html	etag:%2246cc2952a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/7.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/7.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:29	12885/12885	---M--	200	added ('OK')	text/html	etag:%22b98f4d52a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/8.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/8.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:30	12892/12892	---M--	200	added ('OK')	text/html	etag:%22cff06e52a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/9.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/9.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:30	12919/12919	---M--	200	added ('OK')	text/html	etag:%226bc7c150a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/10.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/10.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:31	12880/12880	---M--	200	added ('OK')	text/html	etag:%22c763de50a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/11.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/11.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:31	12872/12872	---M--	200	added ('OK')	text/html	etag:%22ddc4ff50a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/12.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/12.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:32	12894/12894	---M--	200	added ('OK')	text/html	etag:%2250882351a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/13.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/13.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:32	12897/12897	---M--	200	added ('OK')	text/html	etag:%22c34b4751a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/14.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/14.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:33	5539/5539	---M--	200	added ('OK')	text/html	etag:%22d9ac6851a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/035/15.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/035/15.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/035/0.html)
07:26:33	3178/3178	---M--	200	added ('OK')	text/html	etag:%22e139f952a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/036/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/036/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/036/0.html)
07:26:34	6819/6819	---M--	200	added ('OK')	text/html	etag:%22f3828353a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/037/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/037/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/037/0.html)
07:26:34	12621/12621	---M--	200	added ('OK')	text/html	etag:%221589cc54a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/041/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/041/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/041/0.html)
07:26:35	12616/12616	---M--	200	added ('OK')	text/html	etag:%22884cf054a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/041/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/041/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/041/0.html)
07:26:35	12614/12614	---M--	200	added ('OK')	text/html	etag:%222a24855a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/041/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/041/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/041/0.html)
07:26:36	2825/2825	---M--	200	added ('OK')	text/html	etag:%2240852955a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/041/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/041/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/041/0.html)
07:26:36	4319/4319	---M--	200	added ('OK')	text/html	etag:%224eb61c56a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/043/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/043/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/043/0.html)
07:26:37	12695/12695	---M--	200	added ('OK')	text/html	etag:%2232b19856a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/051/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/051/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/051/0.html)
07:26:37	12689/12689	---M--	200	added ('OK')	text/html	etag:%22a574bc56a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/051/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/051/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/051/0.html)
07:26:38	12612/12612	---M--	200	added ('OK')	text/html	etag:%221838e056a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/051/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/051/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/051/0.html)
07:26:38	12613/12613	---M--	200	added ('OK')	text/html	etag:%222e99157a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/051/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/051/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/051/0.html)
07:26:39	8441/8441	---M--	200	added ('OK')	text/html	etag:%228a351e57a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/051/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/051/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/051/0.html)
07:26:39	12620/12620	---M--	200	added ('OK')	text/html	etag:%229c7ea857a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0611/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0611/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0611/0.html)
07:26:40	4370/4370	---M--	200	added ('OK')	text/html	etag:%22557dc757a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0611/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0611/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0611/0.html)
07:26:40	10113/10113	---M--	200	added ('OK')	text/html	etag:%22a644f58a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0612/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0612/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0612/0.html)
07:26:41	12750/12750	---M--	200	added ('OK')	text/html	etag:%22586d258a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0613/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0613/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0613/0.html)
07:26:41	12734/12734	---M--	200	added ('OK')	text/html	etag:%221be7f358a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0613/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0613/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0613/0.html)
07:26:42	12709/12709	---M--	200	added ('OK')	text/html	etag:%228eaa1759a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0613/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0613/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0613/0.html)
07:26:43	12777/12777	---M--	200	added ('OK')	text/html	etag:%2247a93659a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0613/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0613/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0613/0.html)
07:26:43	10080/10080	---M--	200	added ('OK')	text/html	etag:%225da5859a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/0613/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/0613/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/0613/0.html)
07:26:43	12861/12861	---M--	200	added ('OK')	text/html	etag:%226f53e259a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/062/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/062/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/062/0.html)
07:26:44	5996/5996	---M--	200	added ('OK')	text/html	etag:%22e21665aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/062/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/062/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/062/0.html)
07:26:44	9692/9692	---M--	200	added ('OK')	text/html	etag:%22f45f905aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/071/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/071/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/071/0.html)
07:26:45	12710/12710	---M--	200	added ('OK')	text/html	etag:%22a946185ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/072/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/072/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/072/0.html)
07:26:45	12719/12719	---M--	200	added ('OK')	text/html	etag:%22bfa7395ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/072/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/072/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/072/0.html)
07:26:46	12622/12622	---M--	200	added ('OK')	text/html	etag:%22326b5d5ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/072/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/072/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/072/0.html)
07:26:47	12678/12678	---M--	200	added ('OK')	text/html	etag:%2248cc7e5ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/072/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/072/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/072/0.html)
07:26:47	9303/9303	---M--	200	added ('OK')	text/html	etag:%225e2da05ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/072/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/072/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/072/0.html)
07:26:48	12673/12673	---M--	200	added ('OK')	text/html	etag:%22594f235ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/073/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/073/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/073/0.html)
07:26:48	5043/5043	---M--	200	added ('OK')	text/html	etag:%226fb0445ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/073/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/073/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/073/0.html)
07:26:49	12696/12696	---M--	200	added ('OK')	text/html	etag:%222497cc5ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/081/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/081/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/081/0.html)
07:26:49	12722/12722	---M--	200	added ('OK')	text/html	etag:%223af8ed5ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/081/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/081/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/081/0.html)
07:26:50	12698/12698	---M--	200	added ('OK')	text/html	etag:%225059f5da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/081/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/081/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/081/0.html)
07:26:50	12731/12731	---M--	200	added ('OK')	text/html	etag:%2266ba305da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/081/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/081/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/081/0.html)
07:26:51	12713/12713	---M--	200	added ('OK')	text/html	etag:%22d97d545da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/081/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/081/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/081/0.html)
07:26:51	12629/12629	---M--	200	added ('OK')	text/html	etag:%22927c735da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/081/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/081/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/081/0.html)
07:26:51	4240/4240	---M--	200	added ('OK')	text/html	etag:%22a8dd945da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/081/7.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/081/7.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/081/0.html)
07:26:52	13051/13051	---M--	200	added ('OK')	text/html	etag:%221789215ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:53	13031/13031	---M--	200	added ('OK')	text/html	etag:%22f28d895fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:53	13044/13044	---M--	200	added ('OK')	text/html	etag:%227bb2ce5fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:54	13058/13058	---M--	200	added ('OK')	text/html	etag:%229113f05fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:54	12944/12944	---M--	200	added ('OK')	text/html	etag:%22a7741160a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:55	13062/13062	---M--	200	added ('OK')	text/html	etag:%223112e60a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:55	13059/13059	---M--	200	added ('OK')	text/html	etag:%2219724f60a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/7.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/7.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:56	13012/13012	---M--	200	added ('OK')	text/html	etag:%228c357360a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/8.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/8.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:56	12907/12907	---M--	200	added ('OK')	text/html	etag:%22a2969460a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/9.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/9.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:57	13001/13001	---M--	200	added ('OK')	text/html	etag:%222dea425ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/10.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/10.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:57	13073/13073	---M--	200	added ('OK')	text/html	etag:%22434b645ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/11.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/11.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:58	12981/12981	---M--	200	added ('OK')	text/html	etag:%2259ac855ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/12.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/12.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:58	13045/13045	---M--	200	added ('OK')	text/html	etag:%226fda75ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/13.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/13.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:59	13034/13034	---M--	200	added ('OK')	text/html	etag:%226e47c15ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/14.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/14.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:26:59	12901/12901	---M--	200	added ('OK')	text/html	etag:%222746e05ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/15.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/15.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:27:00	13006/13006	---M--	200	added ('OK')	text/html	etag:%229a945fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/16.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/16.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:27:00	13034/13034	---M--	200	added ('OK')	text/html	etag:%22b06a255fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/17.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/17.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:27:01	13016/13016	---M--	200	added ('OK')	text/html	etag:%22c6cb465fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/18.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/18.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:27:01	13016/13016	---M--	200	added ('OK')	text/html	etag:%22dc2c685fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/19.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/19.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:27:02	9868/9868	---M--	200	added ('OK')	text/html	etag:%228efaa5fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/091/20.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/091/20.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/091/0.html)
07:27:02	12684/12684	---M--	200	added ('OK')	text/html	etag:%22577d1c61a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/092/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/092/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/092/0.html)
07:27:03	12741/12741	---M--	200	added ('OK')	text/html	etag:%226dde3d61a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/092/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/092/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/092/0.html)
07:27:03	12707/12707	---M--	200	added ('OK')	text/html	etag:%22e0a16161a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/092/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/092/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/092/0.html)
07:27:04	12681/12681	---M--	200	added ('OK')	text/html	etag:%22f628361a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/092/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/092/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/092/0.html)
07:27:04	12615/12615	---M--	200	added ('OK')	text/html	etag:%22f53c9d61a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/092/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/092/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/092/0.html)
07:27:05	12705/12705	---M--	200	added ('OK')	text/html	etag:%22680c161a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/092/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/092/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/092/0.html)
07:27:05	6043/6043	---M--	200	added ('OK')	text/html	etag:%2221ffdf61a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/092/7.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/092/7.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/092/0.html)
07:27:06	12918/12918	---M--	200	added ('OK')	text/html	etag:%2279836562a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/093/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/093/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/093/0.html)
07:27:06	12975/12975	---M--	200	added ('OK')	text/html	etag:%22b2b0b563a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/093/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/093/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/093/0.html)
